cve_id,published_date,last_modified_date,description,cvss_score
CVE-1999-0804,1999-06-01T04:00:00.000,2008-09-09T12:35:40.307,"Denial of service in Linux 2.2.x kernels via malformed ICMP packets containing unusual types, codes, and IP header lengths.",5.0
CVE-1999-1063,1999-06-01T04:00:00.000,2017-12-19T02:29:01.613,CDomain whois_raw.cgi whois CGI script allows remote attackers to execute arbitrary commands via shell metacharacters in the fqdn parameter.,10.0
CVE-2000-0364,1999-06-01T04:00:00.000,2016-10-18T02:06:52.657,"screen and rxvt in Red Hat Linux 6.0 do not properly set the modes of tty devices, which allows local users to write to other ttys.",4.6
CVE-2000-0365,1999-06-01T04:00:00.000,2016-10-18T02:06:53.780,"Red Hat Linux 6.0 installs the /dev/pts file system with insecure modes, which allows local users to write to other tty devices.",4.6
CVE-2000-0373,1999-06-01T04:00:00.000,2017-10-10T01:29:07.653,Vulnerabilities in the KDE kvt terminal program allow local users to gain root privileges.,7.2
CVE-2000-0481,1999-06-01T04:00:00.000,2023-11-07T01:55:19.147,Buffer overflow in KDE Kmail allows a remote attacker to cause a denial of service via an attachment with a long file name.,5.0
CVE-1999-1400,1999-06-03T04:00:00.000,2016-10-18T02:04:04.610,"The Economist screen saver 1999 with the ""Password Protected"" option enabled allows users with physical access to the machine to bypass the screen saver and read files by running Internet Explorer while the screen is still locked.",2.1
CVE-1999-1412,1999-06-03T04:00:00.000,2021-09-22T14:22:24.070,"A possible interaction between Apple MacOS X release 1.0 and Apache HTTP server allows remote attackers to cause a denial of service (crash) via a flood of HTTP GET requests to CGI programs, which generates a large number of processes.",5.0
CVE-1999-0970,1999-06-05T04:00:00.000,2017-12-19T02:29:00.923,The OmniHTTPD visadmin.exe program allows a remote attacker to conduct a denial of service via a malformed URL which causes a large number of temporary files to be created.,5.0
CVE-1999-1237,1999-06-06T04:00:00.000,2020-07-21T13:53:56.177,"Multiple buffer overflows in smbvalid/smbval SMB authentication library, as used in Apache::AuthenSmb and possibly other modules, allows remote attackers to execute arbitrary commands via (1) a long username, (2) a long password, and (3) other unspecified methods.",10.0
CVE-1999-0493,1999-06-07T04:00:00.000,2018-10-30T16:26:22.357,"rpc.statd allows remote attackers to forward RPC calls to the local operating system via the SM_MON and SM_NOTIFY commands, which in turn could be used to remotely exploit other bugs such as in automountd.",7.5
CVE-1999-1496,1999-06-08T04:00:00.000,2017-12-19T02:29:09.097,"Sudo 1.5 in Debian Linux 2.1 and Red Hat 6.0 allows local users to determine the existence of arbitrary files by attempting to execute the target filename as a program, which generates a different error message when the file does not exist.",2.1
CVE-1999-1231,1999-06-09T04:00:00.000,2017-12-19T02:29:04.427,"ssh 2.0.12, and possibly other versions, allows valid user names to attempt to enter the correct password multiple times, but only prompts an invalid user name for a password once, which allows remote attackers to determine user account names on the server.",5.0
CVE-2000-0118,1999-06-09T04:00:00.000,2018-10-30T16:26:22.170,"The Red Hat Linux su program does not log failed password guesses if the su process is killed before it times out, which allows local attackers to conduct brute force password guessing.",7.2
CVE-1999-0775,1999-06-10T04:00:00.000,2022-08-17T08:15:15.483,"Cisco Gigabit Switch routers running IOS allow remote attackers to forward unauthorized packets due to improper handling of the ""established"" keyword in an access list.",10.0
CVE-1999-1023,1999-06-10T04:00:00.000,2018-10-30T16:26:22.763,"useradd in Solaris 7.0 does not properly interpret certain date formats as specified in the ""-e"" (expiration date) argument, which could allow users to login after their accounts have expired.",4.6
CVE-1999-0713,1999-06-11T04:00:00.000,2020-01-21T15:44:36.617,The dtlogin program in Compaq Tru64 UNIX allows local users to gain root privileges.,7.2
CVE-1999-0730,1999-06-12T04:00:00.000,2022-08-17T08:15:15.053,The zsoelim program in the Debian man-db package allows local users to overwrite files via a symlink attack.,10.0
CVE-1999-0874,1999-06-16T04:00:00.000,2023-11-07T01:55:03.950,"Buffer overflow in IIS 4.0 allows remote attackers to cause a denial of service via a malformed request for files with .HTR, .IDC, or .STM extensions.",10.0
CVE-1999-0929,1999-06-16T04:00:00.000,2022-08-17T10:15:15.420,Novell NetWare with Novell-HTTP-Server or YAWN web servers allows remote attackers to conduct a denial of service via a large number of HTTP GET requests.,5.0
CVE-1999-0742,1999-06-22T04:00:00.000,2008-09-09T12:35:19.353,"The Debian mailman package uses weak authentication, which allows attackers to gain privileges.",5.0
CVE-1999-0723,1999-06-23T04:00:00.000,2023-11-07T01:55:01.623,The Windows NT Client Server Runtime Subsystem (CSRSS) can be subjected to a denial of service when all worker threads are waiting for user input.,7.1
CVE-1999-0731,1999-06-23T04:00:00.000,2021-01-20T01:15:12.677,The KDE klock program allows local users to unlock a session using malformed input.,4.6
CVE-1999-1019,1999-06-23T04:00:00.000,2016-10-18T02:00:17.277,"SpectroSERVER in Cabletron Spectrum Enterprise Manager 5.0 installs a directory tree with insecure permissions, which allows local users to replace a privileged executable (processd) with a Trojan horse, facilitating a root or Administrator compromise.",7.2
CVE-1999-0748,1999-06-24T04:00:00.000,2022-08-17T06:15:21.153,Buffer overflows in Red Hat net-tools package.,7.5
CVE-1999-1470,1999-06-24T04:00:00.000,2017-12-19T02:29:08.457,"Eastman Work Management 3.21 stores passwords in cleartext in the COMMON and LOCATOR registry keys, which could allow local users to gain privileges.",4.6
CVE-1999-0778,1999-06-25T04:00:00.000,2008-09-09T12:35:38.147,Buffer overflow in Xi Graphics Accelerated-X server allows local users to gain root access via a long display or query parameter.,7.2
CVE-1999-1164,1999-06-25T04:00:00.000,2016-10-18T02:01:51.997,"Microsoft Outlook client allows remote attackers to cause a denial of service by sending multiple email messages with the same X-UIDL headers, which causes Outlook to hang.",5.0
CVE-1999-0733,1999-06-26T04:00:00.000,2008-09-09T12:35:18.743,Buffer overflow in VMWare 1.0.1 for Linux via a long HOME environmental variable.,7.2
CVE-1999-0938,1999-06-28T04:00:00.000,2022-08-17T10:15:15.607,MBone SDR Package allows remote attackers to execute commands via shell metacharacters in Session Initiation Protocol (SIP) messages.,7.5
CVE-1999-1365,1999-06-28T04:00:00.000,2017-10-26T01:29:00.267,"Windows NT searches a user's home directory (%systemroot% by default) before other directories to find critical programs such as NDDEAGNT.EXE, EXPLORER.EXE, USERINIT.EXE or TASKMGR.EXE, which could allow local users to bypass access restrictions or gain privileges by placing a Trojan horse program into the root directory, which is writable by default.",7.2
CVE-2000-0353,1999-06-28T04:00:00.000,2008-09-10T19:04:12.820,"Pine 4.x allows a remote attacker to execute arbitrary commands via an index.html file which executes lynx and obtains a uudecoded file from a malicious web server, which is then executed by Pine.",10.0
CVE-1999-0916,1999-06-29T04:00:00.000,2022-08-17T10:15:15.367,WebTrends software stores account names and passwords in a file which does not have restricted access permissions.,2.1
CVE-1999-0140,1999-06-30T04:00:00.000,2022-08-17T07:15:11.920,Denial of service in RAS/PPTP on NT systems.,5.0
CVE-1999-0726,1999-06-30T04:00:00.000,2023-11-07T01:55:01.767,An attacker can conduct a denial of service in Windows NT by executing a program with a malformed file image header.,7.8
CVE-1999-1348,1999-06-30T04:00:00.000,2016-10-18T02:03:19.337,"Linuxconf on Red Hat Linux 6.0 and earlier does not properly disable PAM-based access to the shutdown command, which could allow local users to cause a denial of service.",2.1
CVE-1999-0688,1999-07-01T04:00:00.000,2008-09-09T12:35:13.913,Buffer overflows in HP Software Distributor (SD) for HPUX 10.x and 11.x.,4.6
CVE-1999-0690,1999-07-01T04:00:00.000,2008-09-09T12:35:14.057,HP CDE program includes the current directory in root's PATH variable.,7.2
CVE-1999-0696,1999-07-01T04:00:00.000,2018-10-30T16:26:22.357,Buffer overflow in CDE Calendar Manager Service Daemon (rpc.cmsd).,10.0
CVE-1999-0707,1999-07-01T04:00:00.000,2008-09-09T12:35:15.210,The default FTP configuration in HP Visualize Conference allows conference users to send a file to other participants without authorization.,7.5
CVE-1999-0889,1999-07-01T04:00:00.000,2008-09-09T12:36:07.743,Cisco 675 routers running CBOS allow remote attackers to establish telnet sessions if an exec or superuser password has not been set.,7.5
CVE-1999-1394,1999-07-02T04:00:00.000,2016-10-18T02:03:59.847,"BSD 4.4 based operating systems, when running at security level 1, allow the root user to clear the immutable and append-only flags for files by unmounting the file system and using a file system editor such as fsdb to directly modify the file through a device.",2.1
CVE-1999-0918,1999-07-03T04:00:00.000,2023-11-07T01:55:04.897,"Denial of service in various Windows systems via malformed, fragmented IGMP packets.",7.8
CVE-1999-0728,1999-07-06T04:00:00.000,2023-11-07T01:55:01.830,A Windows NT user can disable the keyboard or mouse by directly calling the IOCTLs which control them.,7.8
CVE-1999-0752,1999-07-06T04:00:00.000,2022-08-17T08:15:15.153,Denial of service in Netscape Enterprise Server via a buffer overflow in the SSL handshake.,5.0
CVE-1999-1478,1999-07-06T04:00:00.000,2017-10-10T01:29:06.280,The Sun HotSpot Performance Engine VM allows a remote attacker to cause a denial of service on any server running HotSpot via a URL that includes the [ character.,5.0
CVE-1999-1537,1999-07-07T04:00:00.000,2017-10-10T01:29:06.780,"IIS 3.x and 4.x does not distinguish between pages requiring encryption and those that do not, which allows remote attackers to cause a denial of service (resource exhaustion) via SSL requests to the HTTPS port for normally unencrypted files, which will cause IIS to perform extra work to send the files over SSL.",5.0
CVE-1999-0809,1999-07-09T04:00:00.000,2022-08-17T08:15:15.693,"Netscape Communicator 4.x with Javascript enabled does not warn a user of cookie settings, even if they have selected the option to ""Only accept cookies originating from the same server as the page being viewed"".",5.0
CVE-1999-1543,1999-07-10T04:00:00.000,2021-09-22T14:22:24.263,MacOS uses weak encryption for passwords that are stored in the Users & Groups Data File.,4.6
CVE-1999-1166,1999-07-11T04:00:00.000,2008-09-05T20:18:52.680,"Linux 2.0.37 does not properly encode the Custom segment limit, which allows local users to gain root privileges by accessing and modifying kernel memory.",7.2
CVE-1999-1460,1999-07-13T04:00:00.000,2016-10-18T02:04:48.463,BMC PATROL SNMP Agent before 3.2.07 allows local users to create arbitrary world-writeable files as root by specifying the target file as the second argument to the snmpmagt program.,7.2
CVE-1999-1545,1999-07-14T04:00:00.000,2016-10-18T02:05:50.833,"Joe's Own Editor (joe) 2.8 sets the world-readable permission on its crash-save file, DEADJOE, which could allow local users to read files that were being edited by other users.",2.1
CVE-1999-1086,1999-07-15T04:00:00.000,2016-10-18T02:01:12.287,"Novell 5 and earlier, when running over IPX with a packet signature level less than 3, allows remote attackers to gain administrator privileges by spoofing the MAC address in IPC fragmented packets that make NetWare Core Protocol (NCP) calls.",10.0
CVE-1999-1518,1999-07-15T04:00:00.000,2017-12-19T02:29:09.440,"Operating systems with shared memory implementations based on BSD 4.4 code allow a user to conduct a denial of service and bypass memory limits (e.g., as specified with rlimits) using mmap or shmget to allocate memory and cause page faults.",5.0
CVE-1999-0692,1999-07-19T04:00:00.000,2008-09-09T12:35:14.180,"The default configuration of the Array Services daemon (arrayd) disables authentication, allowing remote users to gain root privileges.",10.0
CVE-1999-1011,1999-07-19T04:00:00.000,2018-10-15T18:29:01.137,"The Remote Data Service (RDS) DataFactory component of Microsoft Data Access Components (MDAC) in IIS 3.x and 4.x exposes unsafe methods, which allows remote attackers to execute arbitrary commands.",10.0
CVE-1999-1378,1999-07-19T04:00:00.000,2016-10-18T02:03:47.140,"dbmlparser.exe CGI guestbook program does not perform a chroot operation properly, which allows remote attackers to read arbitrary files.",5.0
CVE-1999-0721,1999-07-20T04:00:00.000,2023-11-07T01:55:01.540,Denial of service in Windows NT Local Security Authority (LSA) through a malformed LSA request.,7.8
CVE-1999-1535,1999-07-20T04:00:00.000,2017-10-10T01:29:06.717,"Buffer overflow in AspUpload.dll in Persits Software AspUpload before 1.4.0.2 allows remote attackers to cause a denial of service, and possibly execute arbitrary commands, via a long argument in the HTTP request.",10.0
CVE-1999-1560,1999-07-20T04:00:00.000,2017-12-19T02:29:10.643,"Vulnerability in a script in Texas A&M University (TAMU) Tiger allows local users to execute arbitrary commands as the Tiger user, usually root.",7.2
CVE-1999-0810,1999-07-21T04:00:00.000,2022-08-17T08:15:15.740,Denial of service in Samba NETBIOS name service daemon (nmbd).,10.0
CVE-1999-0811,1999-07-21T04:00:00.000,2008-09-09T12:35:40.913,Buffer overflow in Samba smbd program via a malformed message command.,5.0
CVE-1999-1165,1999-07-21T04:00:00.000,2016-10-18T02:01:53.120,"GNU fingerd 1.37 does not properly drop privileges before accessing user information, which could allow local users to (1) gain root privileges via a malicious program in the .fingerrc file, or (2) read arbitrary files via symbolic links from .plan, .forward, or .project files.",7.2
CVE-1999-1338,1999-07-21T04:00:00.000,2016-10-18T02:03:06.557,Delegate proxy 5.9.3 and earlier creates files and directories in the DGROOT with world-writable permissions.,5.0
